departure_city_name,departure_airport_code,arrival_city_name,arrival_airport_code,distance_km,flight_duration_minutes,total_travel_time_mins
lyon,LYS,budapest,BUD,1101,115,289.4
lyon,LYS,copenhagen,CPH,1223,135,294.54
lyon,LYS,gothenburg,GOT,1417,205,383.68
lyon,LYS,krakow,KRK,1199,130,294.24
lyon,LYS,bucharest,OTP,1651,160,332.05
lyon,LYS,sevilla,SVQ,1296,140,301.86
lyon,LYS,berlin,BER,960,115,291.17
lyon,LYS,stockholm,ARN,1769,165,368.42
lyon,LYS,warsaw,WAW,1362,145,304.29
madrid,MAD,lisbon,LIS,514,80,229.44
madrid,MAD,barcelona,BCN,483,75,234.81
madrid,MAD,rome,FCO,1333,145,319.7
madrid,MAD,paris,ORY,1028,120,282.89
madrid,MAD,paris,CDG,1062,125,300.38
madrid,MAD,amsterdam,AMS,1459,155,313.45
madrid,MAD,frankfurt,FRA,1423,155,311.96
madrid,MAD,brussels,BRU,1313,145,302.62
madrid,MAD,munich,MUC,1498,155,339.62
madrid,MAD,milan,MXP,1149,130,333.33
madrid,MAD,malaga,AGP,431,75,228.33
madrid,MAD,athens,ATH,2383,215,386.26
madrid,MAD,valencia,VLC,286,60,214.47
madrid,MAD,vienna,VIE,1808,180,347.34
madrid,MAD,berlin,BER,1852,185,353.91
madrid,MAD,sevilla,SVQ,396,70,224.6
madrid,MAD,dusseldorf,DUS,1439,155,304.19
madrid,MAD,marseille,MRS,798,105,276.61
madrid,MAD,lyon,LYS,911,110,280.16
madrid,MAD,milan,LIN,1182,130,281.93
madrid,MAD,toulouse,TLS,537,80,230.88
madrid,MAD,prague,PRG,1752,175,333.3
madrid,MAD,budapest,BUD,1978,190,357.15
madrid,MAD,naples,NAP,1507,150,301.71
madrid,MAD,hamburg,HAM,1781,175,330.02
madrid,MAD,bordeaux,BOD,536,85,240.98
madrid,MAD,warsaw,WAW,2274,215,367.04
madrid,MAD,copenhagen,CPH,2061,200,352.28
madrid,MAD,bucharest,OTP,2462,233,397.8
madrid,MAD,sofia,SOF,2253,205,356.98
madrid,MAD,milan,BGY,1221,135,344.45
madrid,MAD,stockholm,ARN,2603,235,431.16
madrid,MAD,luxembourg,LUX,1272,140,290.44
madrid,MAD,turin,TRN,1053,125,285.57
madrid,MAD,helsinki,HEL,2950,250,416.11
madrid,MAD,bucharest,BBU,2463,235,387.38
madrid,MAD,zagreb,ZAG,1694,165,322.97
madrid,MAD,brussels,CRL,1271,140,346.96
madrid,MAD,paris,BVA,1091,130,375.38
madrid,MAD,krakow,KRK,2106,200,356.99
madrid,MAD,riga,RIX,2695,245,398.81
madrid,MAD,tilburg,EIN,1400,155,331.97
madrid,MAD,ljubljana,LJU,1589,160,331.99
marseille,MRS,paris,CDG,651,95,279.09
marseille,MRS,paris,ORY,627,85,256.59
marseille,MRS,bordeaux,BOD,498,70,234.68
marseille,MRS,madrid,MAD,798,105,276.61
marseille,MRS,amsterdam,AMS,986,130,297.16
marseille,MRS,toulouse,TLS,311,60,219.59
marseille,MRS,lisbon,LIS,1310,145,303.14
marseille,MRS,munich,MUC,746,95,288.32
marseille,MRS,frankfurt,FRA,777,105,270.67
marseille,MRS,lyon,LYS,253,55,233.86
marseille,MRS,brussels,CRL,782,100,315.67
marseille,MRS,brussels,BRU,830,105,271.32
marseille,MRS,rome,FCO,604,85,268.4
marseille,MRS,milan,MXP,368,75,287.04
marseille,MRS,malaga,AGP,1117,120,282.03
marseille,MRS,barcelona,BCN,351,70,238.51
marseille,MRS,athens,ATH,1692,160,339.96
marseille,MRS,vienna,VIE,1022,110,286.04
marseille,MRS,valencia,VLC,646,85,248.17
marseille,MRS,berlin,BER,1167,130,307.62
marseille,MRS,naples,NAP,800,95,255.41
marseille,MRS,milan,BGY,432,70,288.15
marseille,MRS,krakow,KRK,1331,135,300.69
marseille,MRS,prague,PRG,1011,115,282.01
marseille,MRS,dusseldorf,DUS,878,100,257.89
marseille,MRS,sevilla,SVQ,1154,125,288.31
marseille,MRS,budapest,BUD,1182,120,295.85
marseille,MRS,copenhagen,CPH,1456,160,320.99
marseille,MRS,luxembourg,LUX,692,90,249.15
marseille,MRS,tilburg,EIN,891,115,300.67
marseille,MRS,zagreb,ZAG,896,105,271.68
marseille,MRS,bucharest,OTP,1672,155,328.5
marseille,MRS,stockholm,ARN,1999,190,394.87
munich,MUC,hamburg,HAM,600,75,251.73
munich,MUC,dusseldorf,DUS,486,70,240.9
munich,MUC,frankfurt,FRA,300,60,238.68
munich,MUC,amsterdam,AMS,665,95,275.17
munich,MUC,berlin,BER,462,65,255.62
munich,MUC,paris,CDG,682,95,292.09
munich,MUC,madrid,MAD,1498,165,349.62
munich,MUC,cologne,CGN,438,65,248.44
munich,MUC,barcelona,BCN,1095,125,306.52
munich,MUC,athens,ATH,1518,145,337.97
munich,MUC,rome,FCO,729,90,286.41
munich,MUC,brussels,BRU,598,80,259.33
munich,MUC,copenhagen,CPH,811,95,268.99
munich,MUC,warsaw,WAW,779,95,268.75
munich,MUC,vienna,VIE,355,65,254.05
munich,MUC,hannover,HAJ,480,65,243.76
munich,MUC,stockholm,ARN,1318,130,347.87
munich,MUC,milan,MXP,382,65,290.04
munich,MUC,lisbon,LIS,1987,200,371.15
munich,MUC,stuttgart,STR,195,45,222.71
munich,MUC,bremen,BRE,564,70,237.56
munich,MUC,helsinki,HEL,1577,150,337.82
munich,MUC,naples,NAP,853,100,273.42
munich,MUC,luxembourg,LUX,432,65,237.16
munich,MUC,budapest,BUD,567,75,263.86
munich,MUC,dresden,DRS,339,55,230.86
munich,MUC,zagreb,ZAG,435,65,244.68
munich,MUC,krakow,KRK,613,80,258.7
munich,MUC,lyon,LYS,587,75,266.87
munich,MUC,marseille,MRS,746,100,293.32
munich,MUC,prague,PRG,265,50,230.01
munich,MUC,turin,TRN,472,75,257.29
munich,MUC,bucharest,OTP,1173,120,306.51
munich,MUC,sofia,SOF,1103,110,283.69
munich,MUC,toulouse,TLS,961,105,277.6
munich,MUC,gothenburg,GOT,1037,110,303.14
munich,MUC,poznan,POZ,576,70,243.87
munich,MUC,malaga,AGP,1856,180,355.04
munich,MUC,genoa,GOA,492,70,242.95
munich,MUC,milan,LIN,374,60,233.64
munich,MUC,ljubljana,LJU,310,50,243.7
munich,MUC,riga,RIX,1257,125,300.52
munich,MUC,tallinn,TLL,1493,140,308.85
munich,MUC,dortmund,DTM,462,75,253.51
munich,MUC,leipzig,LEJ,342,60,244.03
munich,MUC,sevilla,SVQ,1879,180,356.31
munich,MUC,valencia,VLC,1389,145,321.18
munich,MUC,vilnius,VNO,1166,120,290.52
munich,MUC,bordeaux,BOD,1032,115,292.69
milan,MXP,barcelona,BCN,720,100,300.24
milan,MXP,paris,CDG,596,90,305.81
milan,MXP,madrid,MAD,1149,140,343.33
milan,MXP,lisbon,LIS,1653,175,364.87
milan,MXP,amsterdam,AMS,797,115,313.88
milan,MXP,naples,NAP,694,90,282.14
milan,MXP,athens,ATH,1523,150,361.69
milan,MXP,vienna,VIE,659,90,297.77
milan,MXP,frankfurt,FRA,491,80,277.39
milan,MXP,copenhagen,CPH,1146,125,317.71
milan,MXP,munich,MUC,382,70,295.04
milan,MXP,budapest,BUD,833,100,307.58
milan,MXP,prague,PRG,648,90,288.73
milan,MXP,malaga,AGP,1485,160,353.76
milan,MXP,paris,ORY,591,90,293.32
milan,MXP,dusseldorf,DUS,644,95,284.62
milan,MXP,luxembourg,LUX,483,80,270.87
milan,MXP,warsaw,WAW,1153,130,322.47
milan,MXP,helsinki,HEL,1954,185,391.54
milan,MXP,brussels,BRU,664,90,288.05
milan,MXP,paris,BVA,654,105,390.81
milan,MXP,rome,FCO,512,80,295.13
milan,MXP,lyon,LYS,283,60,270.59
milan,MXP,marseille,MRS,368,75,287.04
milan,MXP,stuttgart,STR,342,65,261.43
milan,MXP,valencia,VLC,1015,120,314.9
milan,MXP,hamburg,HAM,895,105,300.45
milan,MXP,berlin,BER,826,105,314.34
milan,MXP,stockholm,ARN,1676,160,396.59
milan,MXP,cologne,CGN,595,85,287.16
milan,MXP,bucharest,OTP,1369,135,340.23
milan,MXP,riga,RIX,1639,160,354.24
milan,MXP,tallinn,TLL,1872,180,367.57
milan,MXP,vilnius,VNO,1545,155,344.24
milan,MXP,bordeaux,BOD,744,95,291.41
milan,MXP,krakow,KRK,964,115,312.42
milan,MXP,sevilla,SVQ,1518,160,355.03
milan,MXP,sofia,SOF,1218,115,307.41
milan,MXP,toulouse,TLS,622,90,281.31
milan,MXP,bratislava,BTS,706,80,274.14
naples,NAP,milan,LIN,651,80,220.73
naples,NAP,milan,MXP,694,95,287.14
naples,NAP,paris,CDG,1289,145,309.19
naples,NAP,munich,MUC,853,105,278.42
naples,NAP,rome,FCO,198,55,218.5
naples,NAP,paris,ORY,1281,140,291.69
naples,NAP,barcelona,BCN,1026,120,268.61
naples,NAP,vienna,VIE,823,100,256.15
naples,NAP,milan,BGY,648,90,288.26
naples,NAP,frankfurt,FRA,1111,130,275.77
naples,NAP,amsterdam,AMS,1461,165,312.26
naples,NAP,turin,TRN,722,95,244.38
naples,NAP,athens,ATH,893,100,260.06
naples,NAP,madrid,MAD,1507,165,316.71
naples,NAP,bucharest,OTP,1047,125,278.6
naples,NAP,budapest,BUD,828,100,255.95
naples,NAP,berlin,BER,1277,140,297.72
naples,NAP,lisbon,LIS,2012,200,338.24
naples,NAP,copenhagen,CPH,1643,160,301.09
naples,NAP,brussels,CRL,1308,140,335.77
naples,NAP,lyon,LYS,919,110,268.96
naples,NAP,brussels,BRU,1345,145,291.42
naples,NAP,dusseldorf,DUS,1291,140,277.99
naples,NAP,stuttgart,STR,956,110,254.81
naples,NAP,genoa,GOA,593,85,225.05
naples,NAP,prague,PRG,1024,120,267.11
naples,NAP,sofia,SOF,783,100,240.79
naples,NAP,marseille,MRS,800,105,265.41
naples,NAP,bordeaux,BOD,1299,140,284.78
naples,NAP,helsinki,HEL,2283,200,354.92
naples,NAP,malaga,AGP,1693,170,312.13
naples,NAP,cologne,CGN,1240,135,285.54
naples,NAP,hamburg,HAM,1452,150,293.83
naples,NAP,valencia,VLC,1265,140,283.27
naples,NAP,warsaw,WAW,1353,145,285.84
naples,NAP,tilburg,EIN,1359,148,313.78
naples,NAP,paris,BVA,1347,150,384.19
naples,NAP,hannover,HAJ,1333,140,285.86
naples,NAP,nuremberg,NUE,989,115,251.97
naples,NAP,riga,RIX,1915,175,317.62
naples,NAP,zagreb,ZAG,557,80,226.78
naples,NAP,krakow,KRK,1107,125,270.79
naples,NAP,luxembourg,LUX,1159,140,279.25
naples,NAP,sevilla,SVQ,1782,175,318.41
naples,NAP,toulouse,TLS,1107,125,264.69
naples,NAP,stockholm,ARN,2102,195,379.97
dusseldorf,NRN,malaga,AGP,1859,180,401.68
dusseldorf,NRN,milan,BGY,709,100,377.8
dusseldorf,NRN,zagreb,ZAG,977,105,331.32
dusseldorf,NRN,copenhagen,CPH,620,85,305.63
dusseldorf,NRN,sevilla,SVQ,1838,180,402.95
nuremberg,NUE,frankfurt,FRA,190,50,192.23
nuremberg,NUE,amsterdam,AMS,543,80,223.72
nuremberg,NUE,paris,CDG,621,95,255.65
nuremberg,NUE,barcelona,BCN,1149,135,280.07
nuremberg,NUE,malaga,AGP,1898,185,323.59
nuremberg,NUE,budapest,BUD,646,80,232.41
nuremberg,NUE,vilnius,VNO,1126,115,249.08
nuremberg,NUE,rome,FCO,860,105,264.96
nuremberg,NUE,sevilla,SVQ,1911,180,319.87
nuremberg,NUE,naples,NAP,989,115,251.97
nuremberg,NUE,athens,ATH,1645,150,306.52
nuremberg,NUE,valencia,VLC,1438,150,289.73
nuremberg,NUE,bucharest,OTP,1261,130,280.06
nuremberg,NUE,sofia,SOF,1215,120,257.25
nuremberg,NUE,hamburg,HAM,466,65,205.29
stockholm,NYO,warsaw,WAW,779,95,359.46
stockholm,NYO,bucharest,OTP,1699,165,442.22
stockholm,NYO,malaga,AGP,2907,250,515.75
paris,ORY,toulouse,TLS,571,75,225.87
paris,ORY,lisbon,LIS,1439,150,299.42
paris,ORY,madrid,MAD,1028,125,287.89
paris,ORY,rome,FCO,1092,125,299.68
paris,ORY,barcelona,BCN,825,100,259.79
paris,ORY,malaga,AGP,1450,155,308.31
paris,ORY,milan,LIN,638,85,236.91
paris,ORY,marseille,MRS,627,80,251.59
paris,ORY,berlin,BER,886,110,278.89
paris,ORY,naples,NAP,1281,135,286.69
paris,ORY,valencia,VLC,1050,115,269.45
paris,ORY,milan,MXP,591,93,296.32
paris,ORY,athens,ATH,2109,195,366.24
paris,ORY,sevilla,SVQ,1422,150,304.59
paris,ORY,prague,PRG,876,105,263.28
paris,ORY,budapest,BUD,1264,130,297.13
paris,ORY,vienna,VIE,1051,120,287.32
paris,ORY,warsaw,WAW,1372,130,282.02
paris,ORY,copenhagen,CPH,1039,130,282.26
paris,ORY,stockholm,ARN,1576,160,356.15
paris,ORY,genoa,GOA,690,95,246.23
paris,ORY,ljubljana,LJU,951,105,276.97
paris,ORY,tallinn,TLL,1874,180,327.12
paris,ORY,turin,TRN,562,85,245.56
bucharest,OTP,vienna,VIE,830,100,269.23
bucharest,OTP,amsterdam,AMS,1786,180,340.35
bucharest,OTP,milan,BGY,1292,145,356.34
bucharest,OTP,paris,CDG,1853,195,372.27
bucharest,OTP,frankfurt,FRA,1452,160,318.86
bucharest,OTP,athens,ATH,758,100,273.15
bucharest,OTP,warsaw,WAW,925,110,263.93
bucharest,OTP,rome,FCO,1164,140,316.59
bucharest,OTP,brussels,CRL,1747,175,383.86
bucharest,OTP,munich,MUC,1173,125,311.51
bucharest,OTP,budapest,BUD,616,110,279.04
bucharest,OTP,paris,BVA,1892,195,442.28
bucharest,OTP,madrid,MAD,2462,250,414.8
bucharest,OTP,barcelona,BCN,1984,200,361.7
bucharest,OTP,rome,CIA,1137,125,289.03
bucharest,OTP,naples,NAP,1047,120,273.6
bucharest,OTP,dortmund,DTM,1572,165,323.69
bucharest,OTP,malaga,AGP,2712,245,400.22
bucharest,OTP,copenhagen,CPH,1555,175,329.17
bucharest,OTP,tilburg,EIN,1714,180,358.86
bucharest,OTP,prague,PRG,1082,115,275.2
bucharest,OTP,brussels,BRU,1757,170,329.51
bucharest,OTP,berlin,BER,1267,135,305.81
bucharest,OTP,dusseldorf,DUS,1617,160,311.08
bucharest,OTP,milan,MXP,1369,150,355.23
bucharest,OTP,sofia,SOF,299,75,228.88
bucharest,OTP,valencia,VLC,2258,230,386.36
bucharest,OTP,luxembourg,LUX,1603,160,312.34
bucharest,OTP,riga,RIX,1381,150,305.7
bucharest,OTP,hamburg,HAM,1540,160,316.92
bucharest,OTP,lisbon,LIS,2977,285,436.33
bucharest,OTP,stockholm,NYO,1699,175,452.22
bucharest,OTP,stuttgart,STR,1368,140,297.9
bucharest,OTP,turin,TRN,1454,160,322.47
bucharest,OTP,zaragoza,ZAZ,2217,220,378.99
bucharest,OTP,leipzig,LEJ,1280,140,304.22
bucharest,OTP,stockholm,ARN,1765,175,373.06
bucharest,OTP,marseille,MRS,1672,180,353.5
bucharest,OTP,genoa,GOA,1367,145,298.14
bucharest,OTP,lyon,LYS,1651,175,347.05
bucharest,OTP,nuremberg,NUE,1261,140,290.06
bucharest,OTP,sevilla,SVQ,2785,270,426.5
poznan,POZ,warsaw,WAW,284,55,196.29
poznan,POZ,frankfurt,FRA,633,85,231.22
poznan,POZ,munich,MUC,576,75,248.87
poznan,POZ,milan,BGY,912,110,308.7
poznan,POZ,amsterdam,AMS,821,105,252.71
poznan,POZ,copenhagen,CPH,450,70,211.53
poznan,POZ,paris,BVA,1083,130,364.64
poznan,POZ,stockholm,ARN,808,95,280.42
poznan,POZ,rome,CIA,1222,125,276.39
poznan,POZ,brussels,CRL,886,110,306.22
poznan,POZ,prague,PRG,312,60,207.55
poznan,POZ,malaga,AGP,2416,210,352.58
poznan,POZ,lisbon,LIS,2507,245,383.69
prague,PRG,amsterdam,AMS,707,95,248.85
prague,PRG,paris,CDG,854,110,280.78
prague,PRG,warsaw,WAW,522,75,222.44
prague,PRG,frankfurt,FRA,407,70,222.36
prague,PRG,rome,FCO,936,115,285.1
prague,PRG,barcelona,BCN,1359,150,305.2
prague,PRG,milan,MXP,648,90,288.73
prague,PRG,copenhagen,CPH,624,80,227.68
prague,PRG,vienna,VIE,277,55,217.74
prague,PRG,munich,MUC,265,55,235.01
prague,PRG,helsinki,HEL,1321,130,291.51
prague,PRG,madrid,MAD,1752,190,348.3
prague,PRG,brussels,BRU,699,90,243.01
prague,PRG,malaga,AGP,2118,205,353.73
prague,PRG,milan,BGY,600,85,289.85
prague,PRG,stockholm,ARN,1087,115,306.56
prague,PRG,athens,ATH,1556,150,316.66
prague,PRG,dusseldorf,DUS,545,75,219.58
prague,PRG,lisbon,LIS,2233,215,359.83
prague,PRG,paris,ORY,876,115,273.28
prague,PRG,riga,RIX,993,105,254.21
prague,PRG,budapest,BUD,472,130,292.55
prague,PRG,brussels,CRL,699,90,292.36
prague,PRG,bucharest,OTP,1082,110,270.2
prague,PRG,valencia,VLC,1652,165,314.86
prague,PRG,lyon,LYS,841,115,280.56
prague,PRG,naples,NAP,1024,115,262.11
prague,PRG,luxembourg,LUX,581,85,230.84
prague,PRG,marseille,MRS,1011,120,287.01
prague,PRG,sofia,SOF,1082,110,257.38
prague,PRG,paris,BVA,877,110,350.78
prague,PRG,tallinn,TLL,1235,130,272.53
prague,PRG,krakow,KRK,395,70,222.39
prague,PRG,poznan,POZ,312,60,207.55
prague,PRG,tilburg,EIN,643,85,257.37
prague,PRG,gothenburg,GOT,851,100,266.82
prague,PRG,sevilla,SVQ,2137,210,360.0
prague,PRG,turin,TRN,738,95,250.97
prague,PRG,bordeaux,BOD,1268,135,286.38
prague,PRG,cologne,CGN,513,75,232.13
prague,PRG,vilnius,VNO,902,115,259.21
prague,PRG,rome,CIA,932,110,267.53
warsaw,RDO,rome,FCO,1266,150,445.04
riga,RIX,helsinki,HEL,382,70,227.02
riga,RIX,stockholm,ARN,466,70,257.07
riga,RIX,tallinn,TLL,281,50,188.04
riga,RIX,vilnius,VNO,266,50,189.72
riga,RIX,frankfurt,FRA,1272,140,287.87
riga,RIX,copenhagen,CPH,715,90,233.19
riga,RIX,amsterdam,AMS,1337,145,294.36
riga,RIX,vienna,VIE,1099,125,283.25
riga,RIX,berlin,BER,843,105,264.82
riga,RIX,warsaw,WAW,563,80,222.95
riga,RIX,munich,MUC,1257,130,305.52
riga,RIX,paris,CDG,1676,170,336.29
riga,RIX,brussels,BRU,1439,145,293.52
riga,RIX,prague,PRG,993,115,264.21
riga,RIX,barcelona,BCN,2340,220,370.71
riga,RIX,hamburg,HAM,958,110,255.93
riga,RIX,dusseldorf,DUS,1284,130,270.09
riga,RIX,rome,FCO,1879,185,350.6
riga,RIX,gothenburg,GOT,708,95,257.33
riga,RIX,milan,MXP,1639,165,359.24
riga,RIX,malaga,AGP,3085,280,424.24
riga,RIX,athens,ATH,2110,195,357.17
riga,RIX,krakow,KRK,810,105,252.9
riga,RIX,bucharest,OTP,1381,150,305.7
riga,RIX,milan,BGY,1593,170,370.36
riga,RIX,rome,CIA,1868,185,338.04
riga,RIX,lisbon,LIS,3143,280,420.34
riga,RIX,madrid,MAD,2695,250,403.81
riga,RIX,sofia,SOF,1583,155,297.89
riga,RIX,budapest,BUD,1103,115,273.05
riga,RIX,paris,BVA,1670,175,411.29
riga,RIX,naples,NAP,1915,185,327.62
riga,RIX,valencia,VLC,2628,240,385.37
riga,RIX,ljubljana,LJU,1357,135,297.89
riga,RIX,cologne,CGN,1291,135,287.64
riga,RIX,brussels,CRL,1469,160,357.87
rotterdam,RTM,malaga,AGP,1837,170,308.67
rotterdam,RTM,barcelona,BCN,1196,120,265.14
rotterdam,RTM,lisbon,LIS,1803,175,309.77
rotterdam,RTM,rome,FCO,1274,130,290.03
rotterdam,RTM,valencia,VLC,1435,135,274.8
rotterdam,RTM,milan,BGY,798,90,284.79
rotterdam,RTM,luxembourg,LUX,286,65,200.78
sofia,SOF,vienna,VIE,806,95,251.42
sofia,SOF,frankfurt,FRA,1400,150,296.04
sofia,SOF,milan,BGY,1143,120,318.53
sofia,SOF,munich,MUC,1103,120,293.69
sofia,SOF,athens,ATH,529,75,235.34
sofia,SOF,barcelona,BCN,1769,180,328.89
sofia,SOF,rome,FCO,926,115,278.78
sofia,SOF,warsaw,WAW,1070,120,261.12
sofia,SOF,tilburg,EIN,1673,175,341.05
sofia,SOF,madrid,MAD,2253,225,376.98
sofia,SOF,brussels,CRL,1683,175,371.04
sofia,SOF,berlin,BER,1306,135,292.99
sofia,SOF,copenhagen,CPH,1635,175,316.36
sofia,SOF,amsterdam,AMS,1757,170,317.53
sofia,SOF,paris,CDG,1757,180,344.46
sofia,SOF,dortmund,DTM,1544,175,320.88
sofia,SOF,valencia,VLC,2031,195,338.55
sofia,SOF,malaga,AGP,2472,245,387.41
sofia,SOF,rome,CIA,898,105,256.21
sofia,SOF,naples,NAP,783,100,240.79
sofia,SOF,budapest,BUD,620,85,241.23
sofia,SOF,paris,BVA,1803,185,419.46
sofia,SOF,bucharest,OTP,299,65,218.88
sofia,SOF,cologne,CGN,1536,165,315.81
sofia,SOF,lisbon,LIS,2765,270,408.52
sofia,SOF,milan,MXP,1218,130,322.41
sofia,SOF,prague,PRG,1082,120,267.38
sofia,SOF,riga,RIX,1583,150,292.89
sofia,SOF,bratislava,BTS,778,90,232.79
sofia,SOF,hamburg,HAM,1567,160,304.1
sofia,SOF,helsinki,HEL,1964,160,315.19
sofia,SOF,nuremberg,NUE,1215,135,272.25
sofia,SOF,zagreb,ZAG,677,90,237.05
sofia,SOF,brussels,BRU,1701,160,306.7
stuttgart,STR,berlin,BER,510,70,232.01
stuttgart,STR,hamburg,HAM,552,70,218.12
stuttgart,STR,vienna,VIE,549,75,235.44
stuttgart,STR,munich,MUC,195,50,227.71
stuttgart,STR,amsterdam,AMS,510,85,236.55
stuttgart,STR,frankfurt,FRA,157,50,200.06
stuttgart,STR,barcelona,BCN,993,115,267.9
stuttgart,STR,budapest,BUD,762,90,250.25
stuttgart,STR,paris,CDG,487,90,258.48
stuttgart,STR,milan,LIN,359,65,210.03
stuttgart,STR,copenhagen,CPH,807,90,235.38
stuttgart,STR,rome,FCO,802,100,267.8
stuttgart,STR,milan,MXP,342,65,261.43
stuttgart,STR,naples,NAP,956,110,254.81
stuttgart,STR,warsaw,WAW,920,100,245.14
stuttgart,STR,athens,ATH,1685,155,319.36
stuttgart,STR,lisbon,LIS,1834,190,332.53
stuttgart,STR,valencia,VLC,1280,130,277.56
stuttgart,STR,malaga,AGP,1737,175,321.43
stuttgart,STR,bremen,BRE,486,65,203.94
stuttgart,STR,zagreb,ZAG,615,80,231.07
stuttgart,STR,stockholm,ARN,1344,135,324.26
stuttgart,STR,bucharest,OTP,1368,130,287.9
stuttgart,STR,krakow,KRK,784,90,240.09
stuttgart,STR,bordeaux,BOD,868,105,254.08
sevilla,SVQ,barcelona,BCN,810,100,251.51
sevilla,SVQ,valencia,VLC,526,70,216.17
sevilla,SVQ,madrid,MAD,396,65,219.6
sevilla,SVQ,lisbon,LIS,320,60,201.14
sevilla,SVQ,paris,CDG,1456,150,317.08
sevilla,SVQ,paris,ORY,1422,150,304.59
sevilla,SVQ,amsterdam,AMS,1851,175,325.15
sevilla,SVQ,rome,FCO,1628,165,331.4
sevilla,SVQ,brussels,BRU,1708,160,309.31
sevilla,SVQ,munich,MUC,1879,175,351.31
sevilla,SVQ,brussels,CRL,1666,160,358.66
sevilla,SVQ,tilburg,EIN,1795,170,338.67
sevilla,SVQ,frankfurt,FRA,1817,180,328.66
sevilla,SVQ,vienna,VIE,2176,185,344.04
sevilla,SVQ,paris,BVA,1484,150,387.08
sevilla,SVQ,rome,CIA,1656,155,308.83
sevilla,SVQ,milan,MXP,1518,153,348.03
sevilla,SVQ,bucharest,BBU,2784,245,389.08
sevilla,SVQ,warsaw,WAW,2658,230,373.74
sevilla,SVQ,milan,BGY,1586,155,356.15
sevilla,SVQ,marseille,MRS,1154,125,288.31
sevilla,SVQ,toulouse,TLS,923,105,247.58
sevilla,SVQ,bucharest,OTP,2785,245,401.5
sevilla,SVQ,budapest,BUD,2335,205,363.85
sevilla,SVQ,dusseldorf,NRN,1838,175,397.95
sevilla,SVQ,nuremberg,NUE,1911,178,317.87
sevilla,SVQ,luxembourg,LUX,1668,160,302.14
sevilla,SVQ,athens,ATH,2622,205,367.96
sevilla,SVQ,bordeaux,BOD,930,105,252.68
sevilla,SVQ,cologne,CGN,1816,170,323.43
sevilla,SVQ,krakow,KRK,2481,220,368.69
sevilla,SVQ,lyon,LYS,1296,135,296.86
sevilla,SVQ,naples,NAP,1782,163,306.41
sevilla,SVQ,prague,PRG,2137,198,348.0
sevilla,SVQ,turin,TRN,1421,145,297.27
sevilla,SVQ,stockholm,ARN,2998,255,442.86
sevilla,SVQ,copenhagen,CPH,2457,210,353.98
tallinn,TLL,helsinki,HEL,100,30,180.34
tallinn,TLL,stockholm,ARN,389,60,240.39
tallinn,TLL,riga,RIX,281,50,188.04
tallinn,TLL,warsaw,WAW,841,100,236.27
tallinn,TLL,frankfurt,FRA,1468,150,291.2
tallinn,TLL,munich,MUC,1493,145,313.85
tallinn,TLL,berlin,BER,1053,115,268.14
tallinn,TLL,copenhagen,CPH,839,95,231.51
tallinn,TLL,vilnius,VNO,532,70,203.04
tallinn,TLL,amsterdam,AMS,1474,150,292.69
tallinn,TLL,milan,MXP,1872,190,377.57
tallinn,TLL,milan,BGY,1832,180,373.68
tallinn,TLL,brussels,BRU,1594,160,301.85
tallinn,TLL,paris,CDG,1841,180,339.61
tallinn,TLL,prague,PRG,1235,130,272.53
tallinn,TLL,malaga,AGP,3287,290,427.56
tallinn,TLL,vienna,VIE,1367,143,294.57
tallinn,TLL,rome,CIA,2133,195,341.37
tallinn,TLL,athens,ATH,2389,220,375.49
tallinn,TLL,barcelona,BCN,2556,235,379.04
tallinn,TLL,paris,ORY,1874,185,332.12
toulouse,TLS,paris,ORY,571,80,230.87
toulouse,TLS,paris,CDG,604,90,253.36
toulouse,TLS,lyon,LYS,374,60,218.14
toulouse,TLS,amsterdam,AMS,997,115,261.44
toulouse,TLS,madrid,MAD,537,85,235.88
toulouse,TLS,frankfurt,FRA,899,110,254.95
toulouse,TLS,marseille,MRS,311,60,219.59
toulouse,TLS,lisbon,LIS,1031,125,262.42
toulouse,TLS,munich,MUC,961,105,277.6
toulouse,TLS,brussels,BRU,841,105,250.6
toulouse,TLS,brussels,CRL,794,105,299.95
toulouse,TLS,milan,BGY,697,90,287.43
toulouse,TLS,rome,FCO,913,105,267.68
toulouse,TLS,athens,ATH,2000,180,339.24
toulouse,TLS,milan,MXP,622,85,276.31
toulouse,TLS,sevilla,SVQ,923,110,252.58
toulouse,TLS,malaga,AGP,919,110,251.31
toulouse,TLS,berlin,BER,1324,145,301.89
toulouse,TLS,naples,NAP,1107,120,259.69
toulouse,TLS,valencia,VLC,484,75,217.45
toulouse,TLS,copenhagen,CPH,1559,145,285.26
toulouse,TLS,krakow,KRK,1571,155,299.97
toulouse,TLS,luxembourg,LUX,762,100,238.43
toulouse,TLS,hannover,HAJ,1159,130,275.03
toulouse,TLS,budapest,BUD,1455,150,305.13
turin,TRN,rome,FCO,530,75,247.37
turin,TRN,paris,CDG,572,90,263.05
turin,TRN,munich,MUC,472,70,252.29
turin,TRN,naples,NAP,722,90,239.38
turin,TRN,frankfurt,FRA,544,80,234.64
turin,TRN,amsterdam,AMS,819,115,271.12
turin,TRN,barcelona,BCN,625,90,247.48
turin,TRN,madrid,MAD,1053,138,298.57
turin,TRN,brussels,CRL,632,85,289.64
